AssessmentID,CandidateID,EventDate,Caption,Assessment_Type,Assessment_Duration,Vendor,Outcome,Overall_Score,Detail_URL,Cost
Assessment-5368,Candidate-179853,2017-08-21,Select International - Bryson Haley - Finance:Hire Accountant - A/R - North America : Requisition-1193,PPQ,12,Select International,Fail,1.3151127918058734,https://bluesphere.Select International.com/behaviour/id?Candidate-179853,20.0
Assessment-5369,Candidate-179852,2017-08-21,CEG - Vincent Torres - Operations:Hire Plant Supervisor - North America : Requisition-1194,Project Manager Assessment,24,CEG,Success,70.38570680439342,https://www.corpedgroup.com/id=?Candidate-179852,100.0
Assessment-5370,Candidate-179852,2017-08-21,Select International - Vincent Torres - Operations:Hire Plant Supervisor - North America : Requisition-1194,PPQ,24,Select International,Success,80.81116606497267,https://use.plum.io/assessments?Candidate-179852,20.0
Assessment-5371,Candidate-179852,2017-08-21,Select International - Vincent Torres - Operations:Hire Plant Supervisor - North America : Requisition-1194,Strengths Inventory,36,Select International,Success,80.33415771709828,https://www.selectinternational.com/id?Candidate-179852,20.0
Assessment-5372,Candidate-179848,2017-08-21,Select International - Ross Farrington - IT:Hire IT Infrastructure Vice President : Requisition-1205,PPQ,12,Select International,Success,60.0,https://www.selectinternational.com/id?Candidate-179848,20.0
Assessment-5373,Candidate-179839,2017-08-21,CEG - Carter Manuel - Operations:Hire Plant Supervisor - North America : Requisition-1212,Project Manager Assessment,24,CEG,Success,103.83525903101253,https://www.corpedgroup.com/id=?Candidate-179839,100.0
Assessment-5374,Candidate-179839,2017-08-21,Select International - Carter Manuel - Operations:Hire Plant Supervisor - North America : Requisition-1212,PPQ,24,Select International,Success,89.97458715739006,https://use.plum.io/assessments?Candidate-179839,20.0
Assessment-5375,Candidate-179839,2017-08-21,Select International - Carter Manuel - Operations:Hire Plant Supervisor - North America : Requisition-1212,Strengths Inventory,36,Select International,Success,96.09854482272524,https://www.selectinternational.com/id?Candidate-179839,20.0
Assessment-5376,Candidate-179836,2017-08-21,CEG - Yolanda Kennedy - Operations:Hire Plant Supervisor - APAC : Requisition-1216,Project Manager Assessment,24,CEG,Success,119.82910049524082,https://www.corpedgroup.com/id=?Candidate-179836,100.0
Assessment-5377,Candidate-179836,2017-08-21,Select International - Yolanda Kennedy - Operations:Hire Plant Supervisor - APAC : Requisition-1216,PPQ,24,Select International,Success,66.28324156603324,https://use.plum.io/assessments?Candidate-179836,20.0
Assessment-5378,Candidate-179836,2017-08-21,Select International - Yolanda Kennedy - Operations:Hire Plant Supervisor - APAC : Requisition-1216,Strengths Inventory,36,Select International,Success,95.38710245982882,https://www.selectinternational.com/id?Candidate-179836,20.0
Assessment-5379,Candidate-179831,2017-08-21,Select International - Vicente Apodaca - IT:Hire IT Infrastructure Specialist - EMEA : Requisition-1224,PPQ,12,Select International,Fail,21.80425800890955,https://www.selectinternational.com/id?Candidate-179831,20.0
Assessment-5380,Candidate-179829,2017-08-21,Select International - Yasmin Zimmerman - Marketing:Hire Marketing Specialist - North America : Requisition-1225,PPQ,36,Select International,Success,85.33380862565717,https://www.selectinternational.com/id?Candidate-179829,20.0
Assessment-5381,Candidate-179829,2017-08-21,Select Intenational - Yasmin Zimmerman - Marketing:Hire Marketing Specialist - North America : Requisition-1225,Strengths Inventory,48,Select Intenational,Success,60.0,https://www.selectinternational.com/id?Candidate-179829,20.0
Assessment-5382,Candidate-179826,2017-08-21,Select International - Catherine Schrader - Sales:Hire Sales Regional Director : Requisition-1238,PPQ,84,Select International,Success,79.7983256680512,https://bluesphere.Select International.com/behaviour/id?Candidate-179826,20.0
Assessment-5383,Candidate-179826,2017-08-21,Select International - Catherine Schrader - Sales:Hire Sales Regional Director : Requisition-1238,Strengths Inventory,72,Select International,Success,99.60078092376651,https://www.selectinternational.com/id?Candidate-179826,20.0
Assessment-5384,Candidate-179824,2017-08-21,Optimize Hire - Emilio Villanueva - Customer Support:Campus Customer Support Coordinator - North America : Requisition-1,Motivation Test,60,Optimize Hire,Fail,37.08815446506228,https://optimizehire.com/id=?Candidate-179824,40.0
Assessment-5385,Candidate-179824,2017-08-21,Optimize Hire - Emilio Villanueva - Customer Support:Campus Customer Support Coordinator - North America : Requisition-1,Personality test,24,Optimize Hire,Fail,36.77465954403936,https://optimizehire.com/id=?Candidate-179824,40.0
Assessment-5386,Candidate-179824,2017-08-21,Optimize Hire - Emilio Villanueva - Customer Support:Campus Customer Support Coordinator - North America : Requisition-1,Cognitive Ability Test,12,Optimize Hire,Fail,39.04463894602557,https://optimizehire.com/id=?Candidate-179824,60.0
Assessment-5387,Candidate-179824,2017-08-21,Select International - Emilio Villanueva - Customer Support:Campus Customer Support Coordinator - North America : Requisition-1,PPQ,36,Select International,Fail,45.16559152265262,https://bluesphere.Select International.com/behaviour/id?Candidate-179824,20.0
Assessment-5388,Candidate-179824,2017-08-21,Select International - Emilio Villanueva - Customer Support:Campus Customer Support Coordinator - North America : Requisition-1,PPQ,72,Select International,Fail,21.001192659033894,https://bluesphere.cultureamp.com/?Candidate-179824,20.0
Assessment-5389,Candidate-179824,2017-08-21,Select International - Emilio Villanueva - Customer Support:Campus Customer Support Coordinator - North America : Requisition-1,Strengths Inventory,24,Select International,Fail,3.854668836483196,https://www.selectinternational.com/id?Candidate-179824,20.0
Assessment-5390,Candidate-179813,2017-08-21,Select International - Boden Slattery - Marketing:Campus Marketing Specialist - North America : Requisition-13,PPQ,36,Select International,Success,94.59032818638146,https://www.selectinternational.com/id?Candidate-179813,20.0
Assessment-5391,Candidate-179813,2017-08-21,Select Intenational - Boden Slattery - Marketing:Campus Marketing Specialist - North America : Requisition-13,Strengths Inventory,48,Select Intenational,Success,77.64585150485588,https://www.selectinternational.com/id?Candidate-179813,20.0
Assessment-5392,Candidate-179809,2017-08-21,CEG - Emilia Lang - Operations:Campus Logistics Specialist - North America : Requisition-15,Project Manager Assessment,24,CEG,Success,71.09224007224995,https://www.corpedgroup.com/id=?Candidate-179809,100.0
Assessment-5393,Candidate-179809,2017-08-21,Select International - Emilia Lang - Operations:Campus Logistics Specialist - North America : Requisition-15,PPQ,24,Select International,Success,116.23880389219033,https://use.plum.io/assessments?Candidate-179809,20.0
Assessment-5394,Candidate-179809,2017-08-21,Select International - Emilia Lang - Operations:Campus Logistics Specialist - North America : Requisition-15,Strengths Inventory,36,Select International,Success,89.24425469686099,https://www.selectinternational.com/id?Candidate-179809,20.0
Assessment-5395,Candidate-179804,2017-08-21,CEG - Marie Newell - Operations:Campus Plant Operator - APAC : Requisition-17,Project Manager Assessment,24,CEG,Success,81.02308051037589,https://www.corpedgroup.com/id=?Candidate-179804,100.0
Assessment-5396,Candidate-179804,2017-08-21,Select International - Marie Newell - Operations:Campus Plant Operator - APAC : Requisition-17,PPQ,24,Select International,Success,81.69195318933154,https://use.plum.io/assessments?Candidate-179804,20.0
Assessment-5397,Candidate-179804,2017-08-21,Select International - Marie Newell - Operations:Campus Plant Operator - APAC : Requisition-17,Strengths Inventory,36,Select International,Success,60.0,https://www.selectinternational.com/id?Candidate-179804,20.0
Assessment-5398,Candidate-6842,2017-08-21,Select International - Lilly Macias - Sales:Hire Sales Operations Specialist - North America : Requisition-915,PPQ,84,Select International,Success,99.44358777862058,https://bluesphere.Select International.com/behaviour/id?Candidate-6842,20.0
Assessment-5399,Candidate-6842,2017-08-21,Select International - Lilly Macias - Sales:Hire Sales Operations Specialist - North America : Requisition-915,Strengths Inventory,72,Select International,Success,112.1627111561472,https://www.selectinternational.com/id?Candidate-6842,20.0
Assessment-5400,Candidate-134668,2017-08-21,Select International - Aeliana Good - Sales:Hire Sales Coordinator - North America : Requisition-1097,PPQ,84,Select International,Success,60.0,https://bluesphere.Select International.com/behaviour/id?Candidate-134668,20.0
Assessment-5401,Candidate-134668,2017-08-21,Select International - Aeliana Good - Sales:Hire Sales Coordinator - North America : Requisition-1097,Strengths Inventory,72,Select International,Success,60.0,https://www.selectinternational.com/id?Candidate-134668,20.0
Assessment-5402,Candidate-179781,2017-08-21,Select International - Monserrat Nielson - HR:Hire Talent Management Manager - North America : Requisition-1100,PPQ,24,Select International,Success,90.8542766265746,https://bluesphere.cultureamp.com/?Candidate-179781,20.0
Assessment-5403,Candidate-179781,2017-08-21,Select International - Monserrat Nielson - HR:Hire Talent Management Manager - North America : Requisition-1100,Strengths Inventory,84,Select International,Success,66.04815577100969,https://www.selectinternational.com/id?Candidate-179781,20.0
Assessment-5404,Candidate-179778,2017-08-21,Select International - Rudy Webb - Finance:Hire Financial Analyst - North America : Requisition-1104,PPQ,12,Select International,Fail,13.676683685617338,https://bluesphere.Select International.com/behaviour/id?Candidate-179778,20.0
Assessment-5405,Candidate-150905,2017-08-21,Select International - Yuta Grogan - Finance:Hire Financial Analyst - North America : Requisition-1104,PPQ,12,Select International,Success,60.149410807087634,https://bluesphere.Select International.com/behaviour/id?Candidate-150905,20.0
Assessment-5406,Candidate-179766,2017-08-21,Select International - Savannah Humphrey - Finance:Hire Senior Accountant - EMEA : Requisition-1125,PPQ,12,Select International,Fail,70.37736437836489,https://bluesphere.Select International.com/behaviour/id?Candidate-179766,20.0
Assessment-5407,Candidate-63810,2017-08-21,Select International - Javon Bernard - Sales:Hire Sales Coordinator - North America : Requisition-1128,PPQ,84,Select International,Success,95.063681998134,https://bluesphere.Select International.com/behaviour/id?Candidate-63810,20.0
Assessment-5408,Candidate-63810,2017-08-21,Select International - Javon Bernard - Sales:Hire Sales Coordinator - North America : Requisition-1128,Strengths Inventory,72,Select International,Success,60.0,https://www.selectinternational.com/id?Candidate-63810,20.0
Assessment-5409,Candidate-91454,2017-08-21,Select International - Shane Bonilla - IT:Hire IT Project Analyst - North America : Requisition-1130,PPQ,12,Select International,Success,71.34266905668805,https://www.selectinternational.com/id?Candidate-91454,20.0
Assessment-5410,Candidate-179761,2017-08-21,Select International - Dina Clay - Finance:Hire Senior Accountant - North America : Requisition-1136,PPQ,12,Select International,Fail,0.0,https://bluesphere.Select International.com/behaviour/id?Candidate-179761,20.0
Assessment-5411,Candidate-1284,2017-08-21,Optimize Hire - Maria Paula Bonilla - Customer Support:Hire Customer Support Team Lead - South America : Requisition-1139,Motivation Test,60,Optimize Hire,Success,103.09455554038415,https://optimizehire.com/id=?Candidate-1284,40.0
Assessment-5412,Candidate-1284,2017-08-21,Optimize Hire - Maria Paula Bonilla - Customer Support:Hire Customer Support Team Lead - South America : Requisition-1139,Personality test,24,Optimize Hire,Success,101.76020579082405,https://optimizehire.com/id=?Candidate-1284,40.0
Assessment-5413,Candidate-1284,2017-08-21,Optimize Hire - Maria Paula Bonilla - Customer Support:Hire Customer Support Team Lead - South America : Requisition-1139,Cognitive Ability Test,12,Optimize Hire,Success,100.88247774332032,https://optimizehire.com/id=?Candidate-1284,60.0
Assessment-5414,Candidate-1284,2017-08-21,Select International - Maria Paula Bonilla - Customer Support:Hire Customer Support Team Lead - South America : Requisition-1139,PPQ,36,Select International,Success,80.09054032272311,https://bluesphere.Select International.com/behaviour/id?Candidate-1284,20.0
